month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason,resale_identifier
2014-07,SENGKANG,5 ROOM,203B,COMPASSVALE RD,16 TO 18,110,Improved,2001,530000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44773,73,4,73 years 04 months,4818.181818181818,False,,S2034807S
2014-07,SENGKANG,5 ROOM,261A,SENGKANG EAST WAY,13 TO 15,110,Improved,2000,535000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44776,72,4,72 years 04 months,4863.636363636364,False,,S2614807S
2014-07,SENGKANG,4 ROOM,270A,SENGKANG CTRL,10 TO 12,93,Premium Apartment,2010,540000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44777,82,4,82 years 04 months,5806.451612903225,False,,S2704507S
2014-07,SENGKANG,4 ROOM,277B,COMPASSVALE LINK,10 TO 12,90,Premium Apartment,2009,542000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44778,81,4,81 years 04 months,6022.222222222223,False,,S2774507S
2014-07,SENGKANG,5 ROOM,262D,COMPASSVALE ST,13 TO 15,110,Improved,2001,545000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44779,73,4,73 years 04 months,4954.545454545455,False,,S2624807S
2014-07,SENGKANG,4 ROOM,275C,COMPASSVALE LINK,07 TO 09,90,Premium Apartment,2009,568000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44780,81,4,81 years 04 months,6311.111111111111,False,,S2754507S
2014-07,SENGKANG,EXECUTIVE,302D,ANCHORVALE LINK,13 TO 15,130,Apartment,2001,585000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44781,73,4,73 years 04 months,4500.0,False,,S3026007S
2014-07,SENGKANG,EXECUTIVE,310B,ANCHORVALE RD,16 TO 18,128,Premium Apartment,2003,590000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44782,75,4,75 years 04 months,4609.375,False,,S3106007S
2014-07,SENGKANG,EXECUTIVE,299A,COMPASSVALE ST,04 TO 06,134,Premium Apartment,2001,595000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44783,73,4,73 years 04 months,4440.298507462687,False,,S2996007S
2014-07,SENGKANG,EXECUTIVE,313D,ANCHORVALE RD,13 TO 15,125,Premium Apartment,2003,600000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44784,75,4,75 years 04 months,4800.0,False,,S3136007S
2014-07,SENGKANG,EXECUTIVE,262C,COMPASSVALE ST,04 TO 06,130,Apartment,2001,600000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44785,73,4,73 years 04 months,4615.384615384615,False,,S2626007S
2014-07,SENGKANG,EXECUTIVE,205A,COMPASSVALE LANE,04 TO 06,143,Maisonette,1999,675000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44786,71,4,71 years 04 months,4720.27972027972,False,,S2056007S
2014-07,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1985,305000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44787,57,4,57 years 04 months,5083.333333333333,False,,S1083507S
2014-07,SERANGOON,3 ROOM,302,SERANGOON AVE 2,07 TO 09,60,Improved,1985,328000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44788,57,4,57 years 04 months,5466.666666666667,False,,S3023507S
2014-07,SERANGOON,3 ROOM,303,SERANGOON AVE 2,04 TO 06,70,Improved,1984,366000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44791,56,4,56 years 04 months,5228.571428571428,False,,S3033507S
2014-07,SERANGOON,3 ROOM,217,SERANGOON AVE 4,07 TO 09,67,New Generation,1984,373000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44792,56,4,56 years 04 months,5567.164179104478,False,,S2173507S
2014-07,SERANGOON,3 ROOM,1,LOR LEW LIAN,10 TO 12,64,Improved,1978,374000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44793,50,4,50 years 04 months,5843.75,False,,S0013507S
2014-07,SERANGOON,4 ROOM,523,SERANGOON NTH AVE 4,01 TO 03,104,Model A,1992,395000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44794,64,4,64 years 04 months,3798.076923076923,False,,S5234507S
2014-07,SERANGOON,3 ROOM,201,SERANGOON CTRL,04 TO 06,64,Simplified,1985,398000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44795,57,4,57 years 04 months,6218.75,False,,S2013507S
2014-07,SERANGOON,4 ROOM,122,SERANGOON NTH AVE 1,01 TO 03,99,New Generation,1985,412800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44796,57,4,57 years 04 months,4169.69696969697,False,,S1224507S
2014-07,SERANGOON,4 ROOM,529,SERANGOON NTH AVE 4,07 TO 09,103,Model A,1992,418000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44797,64,4,64 years 04 months,4058.252427184466,False,,S5294507S
2014-07,SERANGOON,4 ROOM,518,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,420000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44798,64,4,64 years 04 months,4038.4615384615386,False,,S5184507S
2014-07,SERANGOON,4 ROOM,228,SERANGOON AVE 4,07 TO 09,91,New Generation,1984,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44799,56,4,56 years 04 months,4780.219780219781,False,,S2284507S
2014-07,SERANGOON,5 ROOM,524,SERANGOON NTH AVE 4,01 TO 03,122,Improved,1992,439000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44800,64,4,64 years 04 months,3598.3606557377047,False,,S5245107S
2014-07,SERANGOON,4 ROOM,307,SERANGOON AVE 2,07 TO 09,95,New Generation,1985,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44801,57,4,57 years 04 months,4631.578947368421,False,,S3074507S
2014-07,SERANGOON,4 ROOM,211,SERANGOON AVE 4,01 TO 03,91,New Generation,1985,475000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44802,57,4,57 years 04 months,5219.780219780219,False,,S2114507S
2014-07,SERANGOON,4 ROOM,234,SERANGOON AVE 3,04 TO 06,84,Simplified,1985,485000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44803,57,4,57 years 04 months,5773.809523809524,False,,S2344507S
2014-07,SERANGOON,5 ROOM,546,SERANGOON NTH AVE 3,01 TO 03,121,Improved,1998,490000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44804,70,4,70 years 04 months,4049.586776859504,False,,S5465107S
2014-07,SERANGOON,5 ROOM,505,SERANGOON NTH AVE 4,10 TO 12,124,Improved,1992,535000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44805,64,4,64 years 04 months,4314.5161290322585,False,,S5055107S
2014-07,SERANGOON,5 ROOM,523,SERANGOON NTH AVE 4,10 TO 12,122,Improved,1992,535000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44806,64,4,64 years 04 months,4385.245901639344,False,,S5235107S
2014-07,SERANGOON,4 ROOM,323,SERANGOON AVE 3,01 TO 03,89,Simplified,1985,539000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44807,57,4,57 years 04 months,6056.179775280899,False,,S3234507S
2014-07,SERANGOON,5 ROOM,511,SERANGOON NTH AVE 4,10 TO 12,121,Improved,1997,540000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44808,69,4,69 years 04 months,4462.809917355372,False,,S5115107S
2014-07,SERANGOON,5 ROOM,547,SERANGOON NTH AVE 3,13 TO 15,119,Improved,1997,570000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44809,69,4,69 years 04 months,4789.915966386555,False,,S5475107S
2014-07,SERANGOON,4 ROOM,420,SERANGOON CTRL,01 TO 03,109,Model A,1989,575000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44810,61,4,61 years 04 months,5275.229357798165,False,,S4204507S
2014-07,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,10 TO 12,149,Maisonette,1992,665000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44811,64,4,64 years 04 months,4463.087248322147,False,,S5427407S
2014-07,SERANGOON,EXECUTIVE,232A,SERANGOON AVE 2,07 TO 09,141,Apartment,1998,815000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44812,70,4,70 years 04 months,5780.141843971631,False,,S2327407S
2014-07,TAMPINES,3 ROOM,834,TAMPINES ST 82,04 TO 06,64,Simplified,1985,290000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44813,57,4,57 years 04 months,4531.25,False,,S8343407T
2014-07,TAMPINES,3 ROOM,437,TAMPINES ST 43,07 TO 09,74,Model A,1986,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44814,58,4,58 years 04 months,4054.054054054054,False,,S4373407T
2014-07,TAMPINES,3 ROOM,410,TAMPINES ST 41,07 TO 09,60,Improved,1985,310000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44815,57,4,57 years 04 months,5166.666666666667,False,,S4103407T
2014-07,TAMPINES,3 ROOM,417,TAMPINES ST 41,04 TO 06,69,Improved,1985,315000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44816,57,4,57 years 04 months,4565.217391304348,False,,S4173407T
2014-07,TAMPINES,3 ROOM,924,TAMPINES ST 91,01 TO 03,73,Model A,1983,315000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44817,55,4,55 years 04 months,4315.068493150685,False,,S9243407T
2014-07,TAMPINES,3 ROOM,297,TAMPINES ST 22,04 TO 06,73,Model A,1984,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44818,56,4,56 years 04 months,4383.561643835616,False,,S2973407T
2014-07,TAMPINES,3 ROOM,850,TAMPINES ST 82,01 TO 03,64,Simplified,1986,323000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44819,58,4,58 years 04 months,5046.875,False,,S8503407T
2014-07,TAMPINES,3 ROOM,272,TAMPINES ST 22,07 TO 09,73,Model A,1984,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44820,56,4,56 years 04 months,4452.054794520548,False,,S2723407T
2014-07,TAMPINES,3 ROOM,101,TAMPINES ST 11,01 TO 03,79,Model A,1982,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44821,54,4,54 years 04 months,4113.9240506329115,False,,S1013407T
2014-07,TAMPINES,3 ROOM,111,TAMPINES ST 11,04 TO 06,74,Model A,1984,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44822,56,4,56 years 04 months,4459.459459459459,False,,S1113407T
2014-07,TAMPINES,3 ROOM,807,TAMPINES AVE 4,01 TO 03,73,Model A,1984,333000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44823,56,4,56 years 04 months,4561.643835616438,False,,S8073407T
2014-07,TAMPINES,3 ROOM,406,TAMPINES ST 41,04 TO 06,64,Simplified,1986,333000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44824,58,4,58 years 04 months,5203.125,False,,S4063407T
2014-07,TAMPINES,3 ROOM,809,TAMPINES AVE 4,04 TO 06,73,Model A,1984,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44825,56,4,56 years 04 months,4589.041095890411,False,,S8093407T
2014-07,TAMPINES,3 ROOM,211,TAMPINES ST 23,07 TO 09,67,New Generation,1985,338000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44826,57,4,57 years 04 months,5044.776119402985,False,,S2113407T
2014-07,TAMPINES,3 ROOM,213,TAMPINES ST 23,04 TO 06,73,Model A,1985,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44827,57,4,57 years 04 months,4657.534246575343,False,,S2133407T
2014-07,TAMPINES,3 ROOM,221,TAMPINES ST 24,04 TO 06,73,Model A,1984,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44828,56,4,56 years 04 months,4657.534246575343,False,,S2213407T
2014-07,TAMPINES,3 ROOM,421,TAMPINES ST 41,04 TO 06,74,Model A,1985,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44829,57,4,57 years 04 months,4594.594594594595,False,,S4213407T
2014-07,TAMPINES,3 ROOM,465,TAMPINES ST 44,07 TO 09,74,Model A,1987,342000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44830,59,4,59 years 04 months,4621.621621621622,False,,S4653407T
2014-07,TAMPINES,3 ROOM,803,TAMPINES AVE 4,07 TO 09,67,New Generation,1984,345000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44831,56,4,56 years 04 months,5149.253731343284,False,,S8033407T
2014-07,TAMPINES,3 ROOM,875,TAMPINES ST 84,01 TO 03,74,Model A,1988,345000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44832,60,4,60 years 04 months,4662.1621621621625,False,,S8753407T
2014-07,TAMPINES,3 ROOM,132,SIMEI ST 1,04 TO 06,64,Simplified,1988,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44833,60,4,60 years 04 months,5468.75,False,,S1323407T
2014-07,TAMPINES,3 ROOM,801,TAMPINES AVE 4,04 TO 06,82,New Generation,1984,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44834,56,4,56 years 04 months,4268.292682926829,False,,S8013407T
2014-07,TAMPINES,3 ROOM,157,TAMPINES ST 12,01 TO 03,68,New Generation,1985,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44835,57,4,57 years 04 months,5147.058823529412,False,,S1573407T
2014-07,TAMPINES,3 ROOM,203,TAMPINES ST 21,04 TO 06,79,Model A,1983,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44836,55,4,55 years 04 months,4430.379746835443,False,,S2033407T
2014-07,TAMPINES,3 ROOM,201D,TAMPINES ST 21,04 TO 06,68,New Generation,1987,352288,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44838,59,4,59 years 04 months,5180.705882352941,False,,S2013407T
2014-07,TAMPINES,3 ROOM,110,TAMPINES ST 11,04 TO 06,74,Model A,1984,355000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44839,56,4,56 years 04 months,4797.2972972972975,False,,S1103407T
2014-07,TAMPINES,3 ROOM,846,TAMPINES ST 82,07 TO 09,74,Model A,1986,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44840,58,4,58 years 04 months,4864.864864864865,False,,S8463407T
2014-07,TAMPINES,3 ROOM,881,TAMPINES ST 84,01 TO 03,74,Model A,1988,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44841,60,4,60 years 04 months,4864.864864864865,False,,S8813407T
2014-07,TAMPINES,3 ROOM,271,TAMPINES ST 21,04 TO 06,75,Model A,1984,362000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44842,56,4,56 years 04 months,4826.666666666667,False,,S2713407T
2014-07,TAMPINES,3 ROOM,264,TAMPINES ST 21,04 TO 06,74,Model A,1984,363000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44843,56,4,56 years 04 months,4905.405405405405,False,,S2643407T
2014-07,TAMPINES,3 ROOM,277,TAMPINES ST 22,04 TO 06,74,Model A,1985,363000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44844,57,4,57 years 04 months,4905.405405405405,False,,S2773407T
2014-07,TAMPINES,3 ROOM,108,TAMPINES ST 11,07 TO 09,74,Model A,1984,365000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44845,56,4,56 years 04 months,4932.4324324324325,False,,S1083407T
2014-07,TAMPINES,3 ROOM,404,TAMPINES ST 41,01 TO 03,70,Simplified,1985,365000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44846,57,4,57 years 04 months,5214.285714285715,False,,S4043407T
2014-07,TAMPINES,3 ROOM,226,TAMPINES ST 23,10 TO 12,73,Model A,1985,368000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44847,57,4,57 years 04 months,5041.095890410959,False,,S2263407T
2014-07,TAMPINES,3 ROOM,854,TAMPINES ST 82,07 TO 09,74,Model A,1985,368000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44848,57,4,57 years 04 months,4972.972972972973,False,,S8543407T
2014-07,TAMPINES,3 ROOM,202,TAMPINES ST 21,10 TO 12,79,Model A,1983,370000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44849,55,4,55 years 04 months,4683.544303797468,False,,S2023407T
2014-07,TAMPINES,3 ROOM,261,TAMPINES ST 21,07 TO 09,78,Model A,1984,380000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44850,56,4,56 years 04 months,4871.794871794872,False,,S2613407T
2014-07,TAMPINES,3 ROOM,237,TAMPINES ST 21,04 TO 06,73,Model A,1984,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44851,56,4,56 years 04 months,5273.972602739726,False,,S2373407T
2014-07,TAMPINES,4 ROOM,423,TAMPINES ST 41,01 TO 03,84,Simplified,1985,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44852,57,4,57 years 04 months,4642.857142857143,False,,S4234407T
2014-07,TAMPINES,4 ROOM,440,TAMPINES ST 43,01 TO 03,84,Simplified,1986,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44853,58,4,58 years 04 months,4642.857142857143,False,,S4404407T
2014-07,TAMPINES,3 ROOM,243,TAMPINES ST 21,04 TO 06,74,Model A,1984,400000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44854,56,4,56 years 04 months,5405.405405405405,False,,S2433407T
2014-07,TAMPINES,4 ROOM,933,TAMPINES ST 91,01 TO 03,104,Model A,1985,400000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44856,57,4,57 years 04 months,3846.153846153846,False,,S9334407T
2014-07,TAMPINES,4 ROOM,880,TAMPINES AVE 8,01 TO 03,104,Model A,1988,400800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44857,60,4,60 years 04 months,3853.846153846154,False,,S8804407T
2014-07,TAMPINES,4 ROOM,860A,TAMPINES AVE 5,01 TO 03,108,Model A,1987,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44858,59,4,59 years 04 months,3796.296296296296,False,,S8604407T
2014-07,TAMPINES,4 ROOM,295,TAMPINES ST 22,01 TO 03,105,Model A,1984,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44859,56,4,56 years 04 months,3904.7619047619046,False,,S2954407T
2014-07,TAMPINES,4 ROOM,856,TAMPINES ST 82,10 TO 12,84,Simplified,1986,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44860,58,4,58 years 04 months,4880.952380952381,False,,S8564407T
2014-07,TAMPINES,4 ROOM,837,TAMPINES ST 83,07 TO 09,84,Simplified,1985,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44861,57,4,57 years 04 months,4880.952380952381,False,,S8374407T
2014-07,TAMPINES,4 ROOM,401,TAMPINES ST 41,01 TO 03,84,Simplified,1985,412000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44862,57,4,57 years 04 months,4904.761904761905,False,,S4014407T
2014-07,TAMPINES,4 ROOM,433,TAMPINES ST 43,10 TO 12,89,Simplified,1987,413000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44863,59,4,59 years 04 months,4640.449438202248,False,,S4334407T
2014-07,TAMPINES,4 ROOM,496E,TAMPINES AVE 9,10 TO 12,106,Model A,1993,430000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44864,65,4,65 years 04 months,4056.603773584906,False,,S4964407T
2014-07,TAMPINES,4 ROOM,868,TAMPINES ST 83,04 TO 06,104,Model A,1989,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44866,61,4,61 years 04 months,4230.7692307692305,False,,S8684407T
2014-07,TAMPINES,4 ROOM,285,TAMPINES ST 22,04 TO 06,103,Model A,1984,440000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44867,56,4,56 years 04 months,4271.844660194175,False,,S2854407T
2014-07,TAMPINES,4 ROOM,406,TAMPINES ST 41,10 TO 12,89,Simplified,1986,442000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44868,58,4,58 years 04 months,4966.29213483146,False,,S4064407T
2014-07,TAMPINES,4 ROOM,741,TAMPINES ST 72,01 TO 03,100,Model A,1997,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44869,69,4,69 years 04 months,4450.0,False,,S7414407T
2014-07,TAMPINES,4 ROOM,897,TAMPINES ST 81,07 TO 09,104,Model A,1988,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44870,60,4,60 years 04 months,4278.846153846154,False,,S8974407T
2014-07,TAMPINES,4 ROOM,486C,TAMPINES AVE 9,10 TO 12,108,Model A,1993,448888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44871,65,4,65 years 04 months,4156.37037037037,False,,S4864407T
2014-07,TAMPINES,4 ROOM,216,TAMPINES ST 23,10 TO 12,99,New Generation,1985,448888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44872,57,4,57 years 04 months,4534.222222222223,False,,S2164407T
2014-07,TAMPINES,4 ROOM,219,TAMPINES ST 24,07 TO 09,104,Model A,1985,453000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44874,57,4,57 years 04 months,4355.7692307692305,False,,S2194407T
2014-07,TAMPINES,4 ROOM,156,SIMEI RD,01 TO 03,104,Model A,1989,455000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44875,61,4,61 years 04 months,4375.0,False,,S1564407T
2014-07,TAMPINES,4 ROOM,832,TAMPINES ST 82,10 TO 12,104,Model A,1984,459000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44876,56,4,56 years 04 months,4413.461538461538,False,,S8324407T
2014-07,TAMPINES,4 ROOM,101,TAMPINES ST 11,10 TO 12,104,Model A,1982,460000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44877,54,4,54 years 04 months,4423.076923076923,False,,S1014407T
2014-07,TAMPINES,4 ROOM,881,TAMPINES ST 84,10 TO 12,103,Model A,1988,462000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,44878,60,4,60 years 04 months,4485.436893203883,False,,S8814407T
