month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason,resale_identifier,resale_identifier_hash
2014-09,WOODLANDS,5 ROOM,508,WOODLANDS DR 14,07 TO 09,124,Improved,1999,433000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47848,71,4,71 years 04 months,3491.935483870968,False,,S5084309W,997e1c70a27b227ba3e4f3fc35cd706a17548a7fb4636499f71ecf5f89d194c4
2014-09,WOODLANDS,5 ROOM,684D,WOODLANDS DR 73,04 TO 06,120,Premium Apartment,2000,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47849,72,4,72 years 04 months,3625.0,False,,S6844309W,bf4237c600d3b4608a749fe783a6e3e30e59bbac4a96e5b53fb7966e6d8c31ee
2014-09,WOODLANDS,5 ROOM,418,WOODLANDS ST 41,04 TO 06,132,Model A,1996,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47850,68,4,68 years 04 months,3295.4545454545455,False,,S4184309W,4e5c8c760faf0cd37620743132a120e94632d58727d5c38fd108aa4f3917febf
2014-09,WOODLANDS,5 ROOM,687A,WOODLANDS DR 75,04 TO 06,115,Premium Apartment,2003,435888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47851,75,4,75 years 04 months,3790.330434782609,False,,S6874309W,b9893a612938c5e128d18cfc1e3dda7d5e4c5bc51acaa3832fbf26598dad3a61
2014-09,WOODLANDS,5 ROOM,723,WOODLANDS AVE 6,07 TO 09,124,Improved,1997,436800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47852,69,4,69 years 04 months,3522.5806451612902,False,,S7234309W,8791e0b6ca129f02b25d78417d1fd1951511bebda68324c28c1dcddf4bbb251d
2014-09,WOODLANDS,5 ROOM,796,WOODLANDS DR 72,10 TO 12,121,Improved,1997,439888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47853,69,4,69 years 04 months,3635.438016528926,False,,S7964309W,cf010efeb26e588c7b3fba57679944b8efb3a66696fcf58a8e0b79336cdac8c7
2014-09,WOODLANDS,5 ROOM,551,WOODLANDS DR 44,04 TO 06,120,Improved,2000,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47854,72,4,72 years 04 months,3708.3333333333335,False,,S5514309W,87ba99e2059cbb583c3a79ceed6bb556f8345148b4c818181abbedab4afdc49b
2014-09,WOODLANDS,5 ROOM,713,WOODLANDS DR 70,07 TO 09,118,Improved,1996,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47856,68,4,68 years 04 months,3813.5593220338983,False,,S7134309W,456c2f0f9738c80c6fbc2f5605b867bf166a5f91c6c47a8a0cfe1dd49b4a49dd
2014-09,WOODLANDS,5 ROOM,688C,WOODLANDS DR 75,10 TO 12,110,Premium Apartment,2004,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47857,76,4,76 years 04 months,4090.909090909091,False,,S6884309W,53e08a04adf2da5b3c3af813c4aee972204e4356b3d2630a91e3674997cd1c4b
2014-09,WOODLANDS,5 ROOM,685C,WOODLANDS DR 73,07 TO 09,114,Premium Apartment,2002,455000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47858,74,4,74 years 04 months,3991.2280701754385,False,,S6854309W,b934d28cc7dd2d72047272b6139c3ce57886614ba08a366461933d35e3ccd4d6
2014-09,WOODLANDS,5 ROOM,165,WOODLANDS ST 13,07 TO 09,121,Improved,1985,455000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47859,57,4,57 years 04 months,3760.3305785123966,False,,S1654309W,f68f6021d3811d3dd6855b58209fb7e55fcf3566ab731bd32761c69f78717229
2014-09,WOODLANDS,5 ROOM,896C,WOODLANDS DR 50,07 TO 09,118,Improved,1997,466000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47860,69,4,69 years 04 months,3949.1525423728813,False,,S8964309W,3a94362dfaf6e81a324c24c9915c8fc4fdb0931d5720d58385ac2d71cd268d0a
2014-09,WOODLANDS,5 ROOM,517,WOODLANDS DR 14,04 TO 06,126,Premium Apartment,2000,495000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47861,72,4,72 years 04 months,3928.5714285714284,False,,S5174309W,c1cdfae33757aaef14ed3da6cfd6bf158d3f688341edd844aaa49b56b9c466cc
2014-09,WOODLANDS,EXECUTIVE,670,WOODLANDS DR 71,04 TO 06,131,Apartment,2000,562888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47864,72,4,72 years 04 months,4296.854961832061,False,,S6706109W,03387070dd76f4c114452a0e94bb94f4c4fd2a6c704902485661dfa85f4694b7
2014-09,WOODLANDS,EXECUTIVE,658,WOODLANDS RING RD,04 TO 06,144,Maisonette,1998,580000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47865,70,4,70 years 04 months,4027.777777777778,False,,S6586109W,a5fa4e3b329460c2f1d960937844d2a101d0116f8c9ccf7666439e4acae488d4
2014-09,WOODLANDS,EXECUTIVE,788D,WOODLANDS CRES,04 TO 06,143,Maisonette,1999,581500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47866,71,4,71 years 04 months,4066.4335664335663,False,,S7886109W,f19353f170750103761dca5da427f7966dc93fd53fdbac47588270ac5e6df7dd
2014-09,WOODLANDS,EXECUTIVE,356,WOODLANDS AVE 5,04 TO 06,150,Maisonette,1996,595000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47867,68,4,68 years 04 months,3966.6666666666665,False,,S3566109W,1056e83138bb69ffff7e0fd347cbf3c7752e175e0442b6224784211a4fd5f562
2014-09,WOODLANDS,EXECUTIVE,635,WOODLANDS RING RD,01 TO 03,141,Maisonette,1999,610000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47868,71,4,71 years 04 months,4326.241134751773,False,,S6356109W,7616ad872a1069e9b38bad33262acdcffcbed469bd992235adf6aba048959871
2014-09,WOODLANDS,EXECUTIVE,656,WOODLANDS RING RD,10 TO 12,144,Maisonette,1998,650000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47869,70,4,70 years 04 months,4513.888888888889,False,,S6566109W,dd5f0312c21e5bc17ca5ea3b2439281a975a1c8f2b6b0aaba549bb1d78a88ca5
2014-09,WOODLANDS,EXECUTIVE,847,WOODLANDS ST 82,04 TO 06,179,Apartment,1995,675000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47870,67,4,67 years 04 months,3770.949720670391,False,,S8476109W,7dbe1ec466198bb7dc7358b4511f2029089d70eb9899f172be841d94a0db0e4d
2014-09,WOODLANDS,EXECUTIVE,850,WOODLANDS ST 82,07 TO 09,179,Apartment,1995,710000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47871,67,4,67 years 04 months,3966.4804469273745,False,,S8506109W,580e05cdd856d7e2e4bcad63ca87000d83ad13907f69d4dde99bd6446238e405
2014-09,WOODLANDS,EXECUTIVE,816,WOODLANDS ST 82,10 TO 12,177,Apartment,1994,720000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47872,66,4,66 years 04 months,4067.7966101694915,False,,S8166109W,5773631dd092151a4ba7edb7c613d84970dc5624741400a80409066972cc05ac
2014-09,YISHUN,3 ROOM,286,YISHUN AVE 6,07 TO 09,74,Model A,1987,260000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47873,59,4,59 years 04 months,3513.5135135135133,False,,S2863009Y,b122cd3f7c073bfc4bec59a4fb0ea06960d5a622a13ada25b1fa9202688915e6
2014-09,YISHUN,3 ROOM,127,YISHUN ST 11,01 TO 03,67,New Generation,1984,270000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47875,56,4,56 years 04 months,4029.8507462686566,False,,S1273009Y,117195d621f0fe6bd1d71b633b023dbd5ca273a9ff53b6dc453dce98a078b304
2014-09,YISHUN,3 ROOM,114,YISHUN RING RD,01 TO 03,74,Model A,1983,275000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47876,55,4,55 years 04 months,3716.2162162162163,False,,S1143009Y,0e2782cec49bf25275c8400b3222487f93da3b9bf2b00bcda930d0b479eed8ca
2014-09,YISHUN,3 ROOM,137,YISHUN RING RD,04 TO 06,68,New Generation,1985,275000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47877,57,4,57 years 04 months,4044.1176470588234,False,,S1373009Y,e789320b430b66743a26be13fb2c825d315b454da107f2ae33c1495fa4f84f96
2014-09,YISHUN,3 ROOM,172,YISHUN AVE 7,07 TO 09,64,Simplified,1988,279000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47878,60,4,60 years 04 months,4359.375,False,,S1723009Y,f3e8b8d6931cf64f8488c7979917dc2f640d809c9adbbdcad7f05317a7ad2c28
2014-09,YISHUN,3 ROOM,121,YISHUN ST 11,01 TO 03,71,New Generation,1984,280000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47880,56,4,56 years 04 months,3943.6619718309857,False,,S1213009Y,8dfec67e5f485eca0db462aca568ea766ef1af2408262c3ec612f0598cb90692
2014-09,YISHUN,3 ROOM,363,YISHUN RING RD,07 TO 09,74,Model A,1988,282000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47881,60,4,60 years 04 months,3810.810810810811,False,,S3633009Y,da6d7836902277f04508f4e4b4280f9d57dd3d0377f43fe0cdfd06171007f209
2014-09,YISHUN,3 ROOM,292,YISHUN ST 22,04 TO 06,64,Simplified,1992,282000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47882,64,4,64 years 04 months,4406.25,False,,S2923009Y,64ee544900f25c7440ea654f5c45023d6403f985cbc2a11a3360bcf7158e95ab
2014-09,YISHUN,3 ROOM,287,YISHUN AVE 6,01 TO 03,74,Model A,1985,285000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47884,57,4,57 years 04 months,3851.3513513513512,False,,S2873009Y,ee0afa7d60fe4c46ba694e28e23fb81f6a429f938ab0a33a2d65d7d1cb7fd7db
2014-09,YISHUN,3 ROOM,107,YISHUN RING RD,04 TO 06,67,New Generation,1982,286000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47885,54,4,54 years 04 months,4268.6567164179105,False,,S1073009Y,88d556714495bb444c84ccc86977c99e8cc40389a3da92221a75cf1b519dddbe
2014-09,YISHUN,3 ROOM,394,YISHUN AVE 6,04 TO 06,73,Model A,1989,287000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47886,61,4,61 years 04 months,3931.5068493150684,False,,S3943009Y,5b6087377228cdb4b48f55929898390b7c2b9323ce495a571f71a59d5395f8e4
2014-09,YISHUN,3 ROOM,106,YISHUN RING RD,01 TO 03,82,New Generation,1978,290000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47887,50,4,50 years 04 months,3536.5853658536585,False,,S1063009Y,01e6b08f304283b7e454ced63bd25700cf3c4a2a9bf0d399a3e99e1de9a8d76f
2014-09,YISHUN,3 ROOM,714,YISHUN ST 71,07 TO 09,64,Simplified,1988,290000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47888,60,4,60 years 04 months,4531.25,False,,S7143009Y,029116e350c66feac694107cc12d255c10f9ee4ca36addd9cead0919dd87b1e8
2014-09,YISHUN,3 ROOM,706,YISHUN AVE 5,04 TO 06,68,New Generation,1984,295000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47889,56,4,56 years 04 months,4338.235294117647,False,,S7063009Y,d90d84cb039343c70e816abff115c46479c10333c700a364e79742f4d523af10
2014-09,YISHUN,3 ROOM,273,YISHUN ST 22,07 TO 09,74,Model A,1986,295000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47890,58,4,58 years 04 months,3986.4864864864867,False,,S2733009Y,211abb90c34edf766d81898893354d06199ba88a2fc0c10e984fa738c3f62bb1
2014-09,YISHUN,3 ROOM,399,YISHUN AVE 6,07 TO 09,73,Model A,1989,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47893,61,4,61 years 04 months,4109.58904109589,False,,S3993009Y,1e1bd17fb30e4dfd3671fc51633f4d32bcac1961a3e1d177df83a8b882d20299
2014-09,YISHUN,3 ROOM,134,YISHUN ST 11,04 TO 06,68,New Generation,1984,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47894,56,4,56 years 04 months,4411.764705882353,False,,S1343009Y,2bc2496aadd4bdcfd74a3076c88cd32d09ba30a464891f8e85d421014bbe3d76
2014-09,YISHUN,3 ROOM,227,YISHUN ST 21,04 TO 06,67,New Generation,1985,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47895,57,4,57 years 04 months,4477.611940298508,False,,S2273009Y,d3976ac27c3cd193ddf9a416741538ca0855ab7d90b84851b42be2bfcd075974
2014-09,YISHUN,3 ROOM,219,YISHUN ST 21,10 TO 12,68,New Generation,1985,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47896,57,4,57 years 04 months,4411.764705882353,False,,S2193009Y,fe0910a6f43a957f79cd7008cf4afe7931d94c130a72f7793f9d208eee2b3295
2014-09,YISHUN,4 ROOM,388,YISHUN RING RD,01 TO 03,84,Simplified,1988,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47897,60,4,60 years 04 months,3571.4285714285716,False,,S3883609Y,8128b160caf2848deed972b240ad1ba99a340b8b2e197089665570357b82a17e
2014-09,YISHUN,4 ROOM,255,YISHUN RING RD,01 TO 03,84,Simplified,1985,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47898,57,4,57 years 04 months,3571.4285714285716,False,,S2553609Y,b72a350691f459f59c84ced68299a56c31380ec5b72a56c742ffd40b8a270b92
2014-09,YISHUN,3 ROOM,704,YISHUN AVE 5,10 TO 12,68,New Generation,1984,305000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47899,56,4,56 years 04 months,4485.294117647059,False,,S7043009Y,e1b836f0cff52659ee69d5f5b6aa7e54211be9bc513be4f42ca23e99d3ea19e0
2014-09,YISHUN,3 ROOM,320,YISHUN CTRL,10 TO 12,74,Model A,1988,305000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47900,60,4,60 years 04 months,4121.621621621622,False,,S3203009Y,dcabb1c72c0d28f56c54c5b564a7e8ab52a3948ae62341bf1a46a957c7a463c6
2014-09,YISHUN,3 ROOM,862,YISHUN AVE 4,01 TO 03,74,Model A,1988,308000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47901,60,4,60 years 04 months,4162.1621621621625,False,,S8623009Y,73829d21e6016290e33b38b2a1e1dff2ce06ddd68dd221255918bba2149c04e1
2014-09,YISHUN,3 ROOM,108,YISHUN RING RD,07 TO 09,68,Improved,1985,308000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47902,57,4,57 years 04 months,4529.411764705882,False,,S1083009Y,548b26c486104e0c4d98ff19a92c4518325ffe48edaf45e7bcb698f564208cd8
2014-09,YISHUN,3 ROOM,214,YISHUN ST 21,01 TO 03,67,New Generation,1985,308000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47903,57,4,57 years 04 months,4597.014925373134,False,,S2143009Y,04338f7b17dee276a9d1a7acdac13f07a6d564d3a481178c9217558c1f9d669c
2014-09,YISHUN,3 ROOM,734,YISHUN AVE 5,10 TO 12,67,New Generation,1985,310000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47904,57,4,57 years 04 months,4626.865671641791,False,,S7343009Y,0a174eb4771d7e1459954e02b7ae1c7be46281a5457ca2eba818321dd62bf1fa
2014-09,YISHUN,3 ROOM,130,YISHUN ST 11,07 TO 09,74,Model A,1985,310000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47905,57,4,57 years 04 months,4189.189189189189,False,,S1303009Y,bd3d8c39c4ceaabe454e6cf3eb80cb5465c7fb33681cfabdb1b55c5ac3d15581
2014-09,YISHUN,3 ROOM,736,YISHUN ST 72,10 TO 12,67,New Generation,1984,310000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47906,56,4,56 years 04 months,4626.865671641791,False,,S7363009Y,c3be52545084759ac7430592fdace0463d5ff8a961eac2a36f63dfece4f9f6bf
2014-09,YISHUN,3 ROOM,215,YISHUN ST 21,04 TO 06,67,New Generation,1985,315000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47907,57,4,57 years 04 months,4701.492537313433,False,,S2153009Y,a2463c8599b17836daed06b8b3aeac15b3cb71f5f68204d3bf0190fb656d9a1a
2014-09,YISHUN,3 ROOM,128,YISHUN ST 11,07 TO 09,74,Model A,1985,315000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47908,57,4,57 years 04 months,4256.756756756757,False,,S1283009Y,abbc9480166fc15e87031809a65d12b9b99837f2ed929a960f5d33255a432c30
2014-09,YISHUN,4 ROOM,390,YISHUN AVE 6,10 TO 12,84,Simplified,1988,317000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47910,60,4,60 years 04 months,3773.809523809524,False,,S3903609Y,755ce1523244d477f253090e399f0082bbf159d47eabfa6577adadcbd2c9f785
2014-09,YISHUN,3 ROOM,806,YISHUN RING RD,04 TO 06,74,Model A,1987,318000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47911,59,4,59 years 04 months,4297.2972972972975,False,,S8063009Y,f4c17dd9da5c043a58041b6f5d7da812409d780411d338c9c2b6219e1e18f6f7
2014-09,YISHUN,3 ROOM,735,YISHUN ST 72,10 TO 12,67,New Generation,1985,318000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47912,57,4,57 years 04 months,4746.268656716418,False,,S7353009Y,8c4c76ae3a67297f68a8a3809abf561243cbaf563c1a8df03a58a08c8d6ae3b7
2014-09,YISHUN,4 ROOM,440,YISHUN AVE 11,01 TO 03,84,Simplified,1988,318000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47913,60,4,60 years 04 months,3785.714285714286,False,,S4403609Y,e21a49304455c43c46575cdeda5497cd8e52ae45b2e611107559ff0b7f8fd2d6
2014-09,YISHUN,4 ROOM,655,YISHUN AVE 4,07 TO 09,84,Simplified,1987,318000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47914,59,4,59 years 04 months,3785.714285714286,False,,S6553609Y,eef0106878580d166016367722456ed39a00df932999127bd59ab9a33ca9e103
2014-09,YISHUN,3 ROOM,740,YISHUN AVE 5,10 TO 12,67,New Generation,1985,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47915,57,4,57 years 04 months,4776.119402985075,False,,S7403009Y,af33c47db474efce7b7cca2553bfba5f584b8501e33c62577a80bf8a30990695
2014-09,YISHUN,3 ROOM,615,YISHUN RING RD,04 TO 06,73,Model A,1988,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47916,60,4,60 years 04 months,4383.561643835616,False,,S6153009Y,59b1b406ea4bb67d9929ed6dba354760b27ff684af786340a6c2339111f6f01f
2014-09,YISHUN,3 ROOM,147,YISHUN ST 11,04 TO 06,67,New Generation,1985,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47917,57,4,57 years 04 months,4776.119402985075,False,,S1473009Y,3e88e45e3dd2173ee1eb9000cdde643ad48ea7c0989e07c541b7e8a744402f4d
2014-09,YISHUN,3 ROOM,202,YISHUN ST 21,01 TO 03,67,New Generation,1985,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47918,57,4,57 years 04 months,4776.119402985075,False,,S2023009Y,ffda4cddd1f2426190ab9097e21363450f65e8b953fcd0e3feb0839d81ea388d
2014-09,YISHUN,3 ROOM,204,YISHUN ST 21,01 TO 03,67,New Generation,1985,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47919,57,4,57 years 04 months,4776.119402985075,False,,S2043009Y,6909886b174f6079e9b6882cfdb9fc7fd1b96e4f4522c16961a35f4b6ad5b869
2014-09,YISHUN,4 ROOM,408,YISHUN AVE 6,01 TO 03,84,Simplified,1988,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47920,60,4,60 years 04 months,3809.5238095238096,False,,S4083609Y,dc1bd7252f1c22ccc865e44e5bbdd775746636d81c88986caeb841d67a97696b
2014-09,YISHUN,4 ROOM,403,YISHUN AVE 6,07 TO 09,84,Simplified,1988,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47921,60,4,60 years 04 months,3809.5238095238096,False,,S4033609Y,c5ae53813e72a4dd1d6c8a52f0e5e4750cd03ea9c10519475c49ce36f28c0be1
2014-09,YISHUN,4 ROOM,174,YISHUN AVE 7,10 TO 12,83,Simplified,1987,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47922,59,4,59 years 04 months,3855.421686746988,False,,S1743609Y,92b9879a7edcf97b8103dad3a3ba8f39985630675b92f71629687f0af1585858
2014-09,YISHUN,4 ROOM,389,YISHUN AVE 6,07 TO 09,84,Simplified,1988,323000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47923,60,4,60 years 04 months,3845.2380952380954,False,,S3893609Y,297d26337a8276a54b003e17cbc76cab3455364d283077ba0137f60059289ea2
2014-09,YISHUN,4 ROOM,766,YISHUN AVE 3,01 TO 03,84,Simplified,1985,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47924,57,4,57 years 04 months,3869.0476190476193,False,,S7663609Y,d869245b9e44bed5d9caece8aee4cfec5b8f56824049a835026d99287ca8e81d
2014-09,YISHUN,4 ROOM,437,YISHUN AVE 6,01 TO 03,84,Simplified,1988,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47925,60,4,60 years 04 months,3869.0476190476193,False,,S4373609Y,2a77b91735ace10119b25a8cf0c40847be8b9e961b62ae1ab97cad4e31b6b0a6
2014-09,YISHUN,3 ROOM,617,YISHUN RING RD,07 TO 09,73,Model A,1988,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47926,60,4,60 years 04 months,4520.54794520548,False,,S6173009Y,6c72a5f4c2227c0cdbf392b15313df2b44935a71aa28765b994e59fa70ebc201
2014-09,YISHUN,4 ROOM,715,YISHUN ST 71,01 TO 03,84,Simplified,1987,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47927,59,4,59 years 04 months,3928.5714285714284,False,,S7153609Y,b87df26e705965910318cbc9fde27bf663f6b237319030f383bc6a05c9115888
2014-09,YISHUN,4 ROOM,245,YISHUN AVE 9,04 TO 06,84,Simplified,1985,332000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47929,57,4,57 years 04 months,3952.3809523809523,False,,S2453609Y,0d50a2bebdbcb8d6ef137ec1c0bca2cd40c3cffd54ae4dc8c23e2031a9aebf27
2014-09,YISHUN,3 ROOM,825,YISHUN ST 81,07 TO 09,73,Model A,1988,333888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47931,60,4,60 years 04 months,4573.808219178082,False,,S8253009Y,3b5ec4c6850ec38293528ba57714bc7c8b49c956319f63779a7f39c2416663e9
2014-09,YISHUN,3 ROOM,861,YISHUN AVE 4,07 TO 09,74,Model A,1989,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47932,61,4,61 years 04 months,4527.027027027027,False,,S8613009Y,2577fb8c6d88af490cd20476a5ecb7bd7ac28770f955fd81476db112db0fc812
2014-09,YISHUN,4 ROOM,645A,YISHUN ST 61,01 TO 03,91,New Generation,1992,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47933,64,4,64 years 04 months,3681.3186813186812,False,,S6453609Y,278a051f73517aa3de5683539d22de4ee1d5f28fb36584e6a29cbd16837c2ab8
2014-09,YISHUN,4 ROOM,639,YISHUN ST 61,04 TO 06,84,Simplified,1987,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47934,59,4,59 years 04 months,3988.095238095238,False,,S6393609Y,3a77f4aae1dbaa6495329df512ea4dccaf0b0ecb366527894ad5b7019f90dae8
2014-09,YISHUN,4 ROOM,867,YISHUN ST 81,04 TO 06,84,Simplified,1988,342000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47935,60,4,60 years 04 months,4071.4285714285716,False,,S8673609Y,c2713f67e0468ef3658ccf669cfabff0cacd8d777c827538887637692727507e
2014-09,YISHUN,3 ROOM,833,YISHUN ST 81,07 TO 09,73,Model A,1988,347000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,47938,60,4,60 years 04 months,4753.424657534247,False,,S8333009Y,c1c5d78b2c619b53cf668f66d18395ba69c39ed46cbbf925d395aa2c22665298
