month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,_fail_reason,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason,resale_identifier
2013-11,CHOA CHU KANG,5 ROOM,686B,CHOA CHU KANG CRES,01 TO 03,111,Improved,2002,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34249,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,4054.054054054054,False,,S6865011C
2013-11,CHOA CHU KANG,5 ROOM,249,CHOA CHU KANG AVE 2,04 TO 06,122,Improved,1993,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34252,duplicate resale_identifier; lower price discarded,65.0,4.0,65 years 04 months,3811.4754098360654,False,,S2495011C
2013-11,CHOA CHU KANG,5 ROOM,632,CHOA CHU KANG NTH 6,07 TO 09,127,Premium Apartment,1998,608000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34265,duplicate resale_identifier; lower price discarded,70.0,4.0,70 years 04 months,4787.40157480315,False,,S6325011C
2013-11,CLEMENTI,3 ROOM,728,CLEMENTI WEST ST 2,07 TO 09,68,New Generation,1980,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34268,duplicate resale_identifier; lower price discarded,52.0,4.0,52 years 04 months,4852.941176470588,False,,S7283711C
2013-11,CLEMENTI,3 ROOM,701,WEST COAST RD,10 TO 12,67,New Generation,1980,355000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34274,duplicate resale_identifier; lower price discarded,52.0,4.0,52 years 04 months,5298.507462686567,False,,S7013711C
2013-11,CLEMENTI,3 ROOM,702,WEST COAST RD,13 TO 15,67,New Generation,1980,355000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34275,duplicate resale_identifier; lower price discarded,52.0,4.0,52 years 04 months,5298.507462686567,False,,S7023711C
2013-11,GEYLANG,3 ROOM,38,CIRCUIT RD,01 TO 03,58,Standard,1971,288000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34302,duplicate resale_identifier; lower price discarded,43.0,4.0,43 years 04 months,4965.517241379311,False,,S0383411G
2013-11,GEYLANG,3 ROOM,38,CIRCUIT RD,04 TO 06,60,Standard,1971,318000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34309,duplicate resale_identifier; lower price discarded,43.0,4.0,43 years 04 months,5300.0,False,,S0383411G
2013-11,HOUGANG,3 ROOM,623,HOUGANG AVE 8,04 TO 06,60,Improved,1985,302000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34331,duplicate resale_identifier; lower price discarded,57.0,4.0,57 years 04 months,5033.333333333333,False,,S6233411H
2013-11,HOUGANG,3 ROOM,684,HOUGANG AVE 8,04 TO 06,64,Simplified,1989,328000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34334,duplicate resale_identifier; lower price discarded,61.0,4.0,61 years 04 months,5125.0,False,,S6843411H
2013-11,HOUGANG,3 ROOM,308,HOUGANG AVE 5,01 TO 03,67,New Generation,1983,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34335,duplicate resale_identifier; lower price discarded,55.0,4.0,55 years 04 months,5000.0,False,,S3083411H
2013-11,HOUGANG,3 ROOM,308,HOUGANG AVE 5,10 TO 12,67,New Generation,1983,337000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34336,duplicate resale_identifier; lower price discarded,55.0,4.0,55 years 04 months,5029.850746268657,False,,S3083411H
2013-11,HOUGANG,3 ROOM,328,HOUGANG AVE 5,10 TO 12,67,New Generation,1983,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34337,duplicate resale_identifier; lower price discarded,55.0,4.0,55 years 04 months,5074.626865671642,False,,S3283411H
2013-11,HOUGANG,4 ROOM,911,HOUGANG ST 91,01 TO 03,90,Model A2,1998,415000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34351,duplicate resale_identifier; lower price discarded,70.0,4.0,70 years 04 months,4611.111111111111,False,,S9114311H
2013-11,HOUGANG,4 ROOM,981A,BUANGKOK CRES,01 TO 03,90,Model A,2003,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34353,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,4722.222222222223,False,,S9814311H
2013-11,HOUGANG,EXECUTIVE,698D,HOUGANG ST 52,16 TO 18,141,Apartment,1999,695000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34386,duplicate resale_identifier; lower price discarded,71.0,4.0,71 years 04 months,4929.078014184397,False,,S6986911H
2013-11,JURONG EAST,3 ROOM,410,PANDAN GDNS,04 TO 06,73,Improved,1979,300000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34390,duplicate resale_identifier; lower price discarded,51.0,4.0,51 years 04 months,4109.58904109589,False,,S4103311J
2013-11,JURONG EAST,3 ROOM,412,PANDAN GDNS,04 TO 06,73,Improved,1979,302000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34391,duplicate resale_identifier; lower price discarded,51.0,4.0,51 years 04 months,4136.986301369863,False,,S4123311J
2013-11,JURONG EAST,3 ROOM,302,JURONG EAST ST 32,07 TO 09,67,New Generation,1983,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34395,duplicate resale_identifier; lower price discarded,55.0,4.0,55 years 04 months,4850.746268656716,False,,S3023311J
2013-11,JURONG EAST,3 ROOM,101,JURONG EAST ST 13,01 TO 03,68,New Generation,1983,336000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34398,duplicate resale_identifier; lower price discarded,55.0,4.0,55 years 04 months,4941.176470588235,False,,S1013311J
2013-11,JURONG EAST,3 ROOM,208,JURONG EAST ST 21,01 TO 03,67,New Generation,1982,340000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34399,duplicate resale_identifier; lower price discarded,54.0,4.0,54 years 04 months,5074.626865671642,False,,S2083311J
2013-11,JURONG EAST,4 ROOM,261,JURONG EAST ST 24,01 TO 03,95,New Generation,1983,410000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34409,duplicate resale_identifier; lower price discarded,55.0,4.0,55 years 04 months,4315.789473684211,False,,S2614311J
2013-11,JURONG WEST,3 ROOM,186,BOON LAY AVE,01 TO 03,59,Improved,1975,265000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34422,duplicate resale_identifier; lower price discarded,47.0,4.0,47 years 04 months,4491.525423728814,False,,S1863311J
2013-11,JURONG WEST,3 ROOM,187,BOON LAY AVE,13 TO 15,59,Improved,1978,280000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34424,duplicate resale_identifier; lower price discarded,50.0,4.0,50 years 04 months,4745.762711864407,False,,S1873311J
2013-11,JURONG WEST,3 ROOM,111,HO CHING RD,01 TO 03,68,Improved,1970,295000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34425,duplicate resale_identifier; lower price discarded,42.0,4.0,42 years 04 months,4338.235294117647,False,,S1113311J
2013-11,JURONG WEST,3 ROOM,209,BOON LAY PL,04 TO 06,65,Improved,1976,305000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34428,duplicate resale_identifier; lower price discarded,48.0,4.0,48 years 04 months,4692.307692307692,False,,S2093311J
2013-11,JURONG WEST,3 ROOM,208,BOON LAY PL,10 TO 12,65,Improved,1976,312000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34430,duplicate resale_identifier; lower price discarded,48.0,4.0,48 years 04 months,4800.0,False,,S2083311J
2013-11,JURONG WEST,3 ROOM,211,BOON LAY PL,10 TO 12,65,Improved,1976,315000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34432,duplicate resale_identifier; lower price discarded,48.0,4.0,48 years 04 months,4846.153846153846,False,,S2113311J
2013-11,JURONG WEST,3 ROOM,208,BOON LAY PL,19 TO 21,65,Improved,1976,333000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34439,duplicate resale_identifier; lower price discarded,48.0,4.0,48 years 04 months,5123.076923076923,False,,S2083311J
2013-11,JURONG WEST,3 ROOM,521,JURONG WEST ST 52,10 TO 12,67,New Generation,1982,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34440,duplicate resale_identifier; lower price discarded,54.0,4.0,54 years 04 months,5223.880597014925,False,,S5213311J
2013-11,JURONG WEST,3 ROOM,530,JURONG WEST ST 52,04 TO 06,67,New Generation,1983,350000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34442,duplicate resale_identifier; lower price discarded,55.0,4.0,55 years 04 months,5223.880597014925,False,,S5303311J
2013-11,JURONG WEST,3 ROOM,516,JURONG WEST ST 52,01 TO 03,74,Model A,1984,360000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34444,duplicate resale_identifier; lower price discarded,56.0,4.0,56 years 04 months,4864.864864864865,False,,S5163311J
2013-11,JURONG WEST,3 ROOM,520,JURONG WEST ST 52,10 TO 12,74,Model A,1984,380000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34445,duplicate resale_identifier; lower price discarded,56.0,4.0,56 years 04 months,5135.135135135135,False,,S5203311J
2013-11,JURONG WEST,4 ROOM,703,JURONG WEST ST 71,01 TO 03,109,Model A,1995,395000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34453,duplicate resale_identifier; lower price discarded,67.0,4.0,67 years 04 months,3623.853211009174,False,,S7034211J
2013-11,JURONG WEST,3 ROOM,525,JURONG WEST ST 52,07 TO 09,81,New Generation,1982,405000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34463,duplicate resale_identifier; lower price discarded,54.0,4.0,54 years 04 months,5000.0,False,,S5253311J
2013-11,JURONG WEST,4 ROOM,337C,TAH CHING RD,04 TO 06,94,Model A,2010,443000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34482,duplicate resale_identifier; lower price discarded,82.0,4.0,82 years 04 months,4712.765957446809,False,,S3374211J
2013-11,JURONG WEST,4 ROOM,337D,TAH CHING RD,04 TO 06,94,Model A,2010,443000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34483,duplicate resale_identifier; lower price discarded,82.0,4.0,82 years 04 months,4712.765957446809,False,,S3374211J
2013-11,JURONG WEST,5 ROOM,678C,JURONG WEST ST 64,07 TO 09,110,Premium Apartment,2008,497000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34505,duplicate resale_identifier; lower price discarded,80.0,4.0,80 years 04 months,4518.181818181818,False,,S6784911J
2013-11,JURONG WEST,5 ROOM,676A,JURONG WEST ST 64,16 TO 18,111,Premium Apartment,2008,515000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34508,duplicate resale_identifier; lower price discarded,80.0,4.0,80 years 04 months,4639.639639639639,False,,S6764911J
2013-11,JURONG WEST,5 ROOM,678C,JURONG WEST ST 64,04 TO 06,110,Premium Apartment,2008,522000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34509,duplicate resale_identifier; lower price discarded,80.0,4.0,80 years 04 months,4745.454545454545,False,,S6784911J
2013-11,JURONG WEST,5 ROOM,678D,JURONG WEST ST 64,07 TO 09,110,Premium Apartment,2008,525000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34511,duplicate resale_identifier; lower price discarded,80.0,4.0,80 years 04 months,4772.727272727273,False,,S6784911J
2013-11,JURONG WEST,5 ROOM,663D,JURONG WEST ST 65,07 TO 09,110,Improved,2000,525000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34512,duplicate resale_identifier; lower price discarded,72.0,4.0,72 years 04 months,4772.727272727273,False,,S6634911J
2013-11,JURONG WEST,EXECUTIVE,685A,JURONG WEST ST 64,10 TO 12,132,Premium Apartment,2000,660000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34523,duplicate resale_identifier; lower price discarded,72.0,4.0,72 years 04 months,5000.0,False,,S6855811J
2013-11,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,01 TO 03,59,Improved,1974,308000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34524,duplicate resale_identifier; lower price discarded,46.0,4.0,46 years 04 months,5220.338983050848,False,,S0723911K
2013-11,KALLANG/WHAMPOA,3 ROOM,7,ST. GEORGE'S LANE,07 TO 09,60,Improved,1986,326000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34526,duplicate resale_identifier; lower price discarded,58.0,4.0,58 years 04 months,5433.333333333333,False,,S0073911K
2013-11,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,07 TO 09,63,Standard,1981,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34527,duplicate resale_identifier; lower price discarded,53.0,4.0,53 years 04 months,5238.0952380952385,False,,S0443911K
2013-11,KALLANG/WHAMPOA,3 ROOM,76,LOR LIMAU,13 TO 15,65,Improved,1973,332000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34528,duplicate resale_identifier; lower price discarded,45.0,4.0,45 years 04 months,5107.692307692308,False,,S0763911K
2013-11,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,01 TO 03,65,Improved,1974,333000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34529,duplicate resale_identifier; lower price discarded,46.0,4.0,46 years 04 months,5123.076923076923,False,,S0573911K
2013-11,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,10 TO 12,68,New Generation,1979,362000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34535,duplicate resale_identifier; lower price discarded,51.0,4.0,51 years 04 months,5323.529411764706,False,,S0933911K
2013-11,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,76,Improved,1974,370000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34536,duplicate resale_identifier; lower price discarded,46.0,4.0,46 years 04 months,4868.421052631579,False,,S0983911K
2013-11,KALLANG/WHAMPOA,4 ROOM,9,ST. GEORGE'S RD,01 TO 03,84,Simplified,1985,388000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34539,duplicate resale_identifier; lower price discarded,57.0,4.0,57 years 04 months,4619.047619047619,False,,S0095511K
2013-11,KALLANG/WHAMPOA,3 ROOM,6,ST. GEORGE'S LANE,10 TO 12,68,New Generation,1981,393000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34541,duplicate resale_identifier; lower price discarded,53.0,4.0,53 years 04 months,5779.411764705882,False,,S0063911K
2013-11,KALLANG/WHAMPOA,4 ROOM,52,KENT RD,07 TO 09,91,New Generation,1982,525000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34544,duplicate resale_identifier; lower price discarded,54.0,4.0,54 years 04 months,5769.2307692307695,False,,S0525511K
2013-11,PASIR RIS,5 ROOM,197,PASIR RIS ST 12,07 TO 09,127,Improved,1993,495000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34583,duplicate resale_identifier; lower price discarded,65.0,4.0,65 years 04 months,3897.6377952755906,False,,S1975211P
2013-11,PUNGGOL,4 ROOM,126C,EDGEDALE PLAINS,04 TO 06,85,Model A,2003,415000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34603,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,4882.35294117647,False,,S1264811P
2013-11,PUNGGOL,4 ROOM,642D,PUNGGOL DR,16 TO 18,92,Premium Apartment,2005,480000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34606,duplicate resale_identifier; lower price discarded,77.0,4.0,77 years 04 months,5217.391304347826,False,,S6424811P
2013-11,PUNGGOL,5 ROOM,176C,EDGEFIELD PLAINS,01 TO 03,110,Improved,2003,480000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34607,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,4363.636363636364,False,,S1765211P
2013-11,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,13 TO 15,46,Standard,1967,270000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34633,duplicate resale_identifier; lower price discarded,39.0,4.0,39 years 04 months,5869.565217391304,False,,S0822611Q
2013-11,QUEENSTOWN,3 ROOM,91,C'WEALTH DR,01 TO 03,60,Standard,1967,333000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34638,duplicate resale_identifier; lower price discarded,39.0,4.0,39 years 04 months,5550.0,False,,S0914111Q
2013-11,QUEENSTOWN,4 ROOM,55,STRATHMORE AVE,10 TO 12,85,Model A,2002,680000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34655,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,8000.0,False,,S0557011Q
2013-11,QUEENSTOWN,4 ROOM,51,STRATHMORE AVE,04 TO 06,90,Model A,2006,680000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34656,duplicate resale_identifier; lower price discarded,78.0,4.0,78 years 04 months,7555.555555555556,False,,S0517011Q
2013-11,QUEENSTOWN,4 ROOM,28A,DOVER CRES,28 TO 30,95,Model A,2012,692000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34658,duplicate resale_identifier; lower price discarded,84.0,4.0,84 years 04 months,7284.210526315789,False,,S0287011Q
2013-11,QUEENSTOWN,4 ROOM,90,TANGLIN HALT RD,13 TO 15,85,Model A,2008,705000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34660,duplicate resale_identifier; lower price discarded,80.0,4.0,80 years 04 months,8294.117647058823,False,,S0907011Q
2013-11,SENGKANG,4 ROOM,183B,RIVERVALE CRES,07 TO 09,90,Model A,2003,413000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34702,duplicate resale_identifier; lower price discarded,75.0,4.0,75 years 04 months,4588.888888888889,False,,S1834811S
2013-11,SENGKANG,4 ROOM,407B,FERNVALE RD,07 TO 09,91,Premium Apartment,2005,463000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34714,duplicate resale_identifier; lower price discarded,77.0,4.0,77 years 04 months,5087.912087912088,False,,S4074811S
2013-11,SENGKANG,5 ROOM,121C,SENGKANG EAST WAY,07 TO 09,110,Improved,2000,490000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34720,duplicate resale_identifier; lower price discarded,72.0,4.0,72 years 04 months,4454.545454545455,False,,S1215211S
2013-11,SENGKANG,4 ROOM,407B,FERNVALE RD,19 TO 21,90,Premium Apartment,2005,490000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34722,duplicate resale_identifier; lower price discarded,77.0,4.0,77 years 04 months,5444.444444444444,False,,S4074811S
2013-11,SENGKANG,5 ROOM,299B,COMPASSVALE ST,13 TO 15,115,Premium Apartment,2001,497000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34723,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4321.739130434783,False,,S2995211S
2013-11,SENGKANG,4 ROOM,265A,COMPASSVALE LINK,04 TO 06,92,Premium Apartment,2008,515000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34727,duplicate resale_identifier; lower price discarded,80.0,4.0,80 years 04 months,5597.826086956522,False,,S2654811S
2013-11,SENGKANG,4 ROOM,272C,SENGKANG CTRL,04 TO 06,90,Premium Apartment,2009,520000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34729,duplicate resale_identifier; lower price discarded,81.0,4.0,81 years 04 months,5777.777777777777,False,,S2724811S
2013-11,SENGKANG,5 ROOM,308C,ANCHORVALE RD,16 TO 18,110,Improved,2002,520800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34730,duplicate resale_identifier; lower price discarded,74.0,4.0,74 years 04 months,4734.545454545455,False,,S3085211S
2013-11,SENGKANG,5 ROOM,302A,ANCHORVALE LINK,13 TO 15,110,Improved,2001,525000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34732,duplicate resale_identifier; lower price discarded,73.0,4.0,73 years 04 months,4772.727272727273,False,,S3025211S
2013-11,SENGKANG,4 ROOM,272B,SENGKANG CTRL,01 TO 03,90,Premium Apartment,2009,530000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,34734,duplicate resale_identifier; lower price discarded,81.0,4.0,81 years 04 months,5888.888888888889,False,,S2724811S
